entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen,fecha_de_recepcion_de,fecha_de_apertura_efectiva,fecha_de_publicacion_fase_2,fecha_de_apertura_de_respuesta,fecha_adjudicacion,fecha_de_publicacion
CORPORACIÓN AUTÓNOMA REGIONAL DEL CENTRO DE ANTIOQUIA,811000231,Antioquia,Medellín,Corporación Autónoma,Centralizada,CO1.REQ.6025336,160-CD2403-83,700108012,CO1.BDOS.5906964,PRESTAR LOS SERVICIOS PROFESIONALES COMO INGENIERO AMBIENTAL PARA BRINDAR APOYO A LA DIRECCIÓN GENERAL EN EL GRUPO DE LICENCIAS AMBIENTALES; EN LA SUBDIRECCIÓN DE SOSTENIBILIDAD Y GESTIÓN TERRITORIAL,"PRESTAR LOS SERVICIOS PROFESIONALES COMO INGENIERO AMBIENTAL PARA BRINDAR APOYO A LA DIRECCIÓN GENERAL EN EL GRUPO DE LICENCIAS AMBIENTALES, EN LA SUBDIRECCIÓN DE SOSTENIBILIDAD Y GESTIÓN TERRITORIAL.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,44964000,Contratación directa,Servicios profesionales y apoyo a la gestión,9,Mes(es),Medellín,Subdirección de Sostenibilidad y Gestión Territorial,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101706,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5914907'},700108012,Presentación de oferta,,,,,,
LOTERÍA DEL RISARALDA,800240153,Risaralda,Pereira,Territorial,Descentralizada,CO1.REQ.6026274,2024-033,718829096,CO1.BDOS.5908585,DIVULGAR Y PROMOCIONAR MEDIANTE UN PERIODICO VIRTUAL LLAMADO PEREIRA ULTIMO MINUTO,"DIVULGAR Y PROMOCIONAR MEDIANTE UN PERIÓDICO VIRTUAL LLAMADO PEREIRA ÚLTIMO MINUTO, LAS DIFERENTES ACTIVIDADES PROMOCIONALES Y CAMPAÑAS QUE PERMITAN IMPULSAR LA VENTA DE NUESTRO PRODUCTO BILLETE DE LOTERIA, ASI COMO COMPARTIR EN SUS REDES LA TRANSMISIÓN DE LOS SORTEOS",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,27000000,Contratación régimen especial,Regla aplicable,9,Mes(es),Pereira,LOTERÍA DEL RISARALDA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,UNSPECIFIED,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916516'},718829096,Presentación de oferta,,,,,,
CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC - FLORENCIA,808001433,Caquetá,Florencia,Nacional,Centralizada,CO1.REQ.6019322,SAMC - 027 - CENACFLORENCIA-2024,702875592,CO1.BDOS.5901520,SUMINISTRO DE REPUESTOS Y MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS DE CÓMPUTO,SUMINISTRO DE REPUESTOS Y MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS DE CÓMPUTO CON DESTINO A LAS UNIDADES CENTRALIZADAS PRESUPUESTALMENTE POR LA CENTRAL ADMINISTRATIVA Y CONTABLE  CENAC REGIONAL FLORENCIA,Presentación de observaciones,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,,182480352,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,7,Mes(es),No Aplica,CONTRATACION EJERCITO,0,0,36,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.81112306,Cerrado,Suministros,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5915516'},702875592,Presentación de observaciones,2024-04-17T00:00:00.000,2024-04-17T00:00:00.000,2024-04-01T00:00:00.000,2024-04-17T00:00:00.000,,
E.S.E. HOSPITAL SANTANDER HERRERA,819002025,Magdalena,Pivijay,Territorial,Centralizada,CO1.REQ.6024808,611-2024,704357722,CO1.BDOS.5906842,PRESTACIÓN DE SERVICIOS PROFESIONALES DE PSICOLOGÍA PARA EL FORTALECIMIENTO DEL NIVEL SECUNDARIO; BASADO EN LA ATENCIÓN PRIMARIA EN SALUD; A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓN DE EQUIPOS BÁSICOS EN,"PRESTACIÓN DE SERVICIOS PROFESIONALES DE PSICOLOGÍA PARA EL FORTALECIMIENTO DEL NIVEL SECUNDARIO, BASADO EN LA ATENCIÓN PRIMARIA EN SALUD, A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓN DE EQUIPOS BÁSICOS EN SALUD EN LOS TERRITORIOS",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,19294400,Contratación régimen especial,Decreto 092 de 2017,4,Mes(es),Pivijay,Oficina jurídica y contratación,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913911'},704357722,Presentación de oferta,,,,,,
SERVICIO NACIONAL DE APRENDIZAJE SENA - REGIONAL VAUPES,899999034,Vaupés,No Definido,Nacional,Centralizada,CO1.REQ.6027410,SDC-CASAJ-RVUP-012-2024,703038083,CO1.BDOS.5909470,Solicitud de informacion para mantenimiento parque automotor,"Prestar el servicio para el mantenimiento Preventivo y correctivo del parque automotor, bienes de propiedad del Centro Agropecuario y de Servicios Ambientales Jirijirimo del Sena regional Vaupés",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,0,Solicitud de información a los Proveedores,No Defenido,60,día(s),Mitú,CENTRO AGROPECUARIO DE SERVICIOS AMBIENTALES,372,0,6,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.78181500,Abierto,No Especificado,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916391'},703038083,Presentación de oferta,2024-04-18T00:00:00.000,2024-04-01T00:00:00.000,,,,
DEPARTAMENTO DE ANTIOQUIA//,890900286,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.6023906,15602,700256027,CO1.BDOS.5904726,Adquirir reactivos Colilert; Pseudalert,"Adquirir reactivos Colilert, Pseudalert, insumos y mantenimiento preventivo de equipos, destinados al análisis microbiológico de agua, por parte del laboratorio departamental de salud pública y la dirección de factores de riesgo y salud ambiental, para dar cumplimiento a las acciones de vigilancia de la calidad del agua para consumo humano",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,683927510,Contratación directa,No existe pluralidad de oferentes en el mercado,240,día(s),Medellín,131D SECRETARIA SECCIONAL DE SALUD Y PROTECCIÓN SOCIAL DE ANTIOQUIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.81101706,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5912736'},700256027,Presentación de oferta,,,,,,
DEPARTAMENTO DE ANTIOQUIA//,890900286,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.6023906,15602,700256027,CO1.BDOS.5904726,Adquirir reactivos Colilert; Pseudalert,"Adquirir reactivos Colilert, Pseudalert, insumos y mantenimiento preventivo de equipos, destinados al análisis microbiológico de agua, por parte del laboratorio departamental de salud pública y la dirección de factores de riesgo y salud ambiental, para dar cumplimiento a las acciones de vigilancia de la calidad del agua para consumo humano",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,683927510,Contratación directa,No existe pluralidad de oferentes en el mercado,240,día(s),Medellín,131D SECRETARIA SECCIONAL DE SALUD Y PROTECCIÓN SOCIAL DE ANTIOQUIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.81101706,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5912736'},700256027,Presentación de oferta,,,,,,
Departamento Administrativo de Planeación - Alcaldía de Tuluá,891900272,Valle del Cauca,Tuluá,Territorial,Centralizada,CO1.REQ.6025182,260.20.1-039-2024,712856459,CO1.BDOS.5907676,Contratacion Directa,CONTRATACION DIRECTA DE PRESTACION DE SERVICIOS PARA EL APOYO LOGISTICO PARA REALIZAR JORNADAS DE DIVULGACION DE LOS PROCESOS Y TRAMITES DEL DESARROLLO Y LA PLANIFICACION DEL TERRITORIO DENTRO EL MUNICIPIO DE TULUA,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,70000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),Tuluá,Departamento Administrativo de planeación,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.93151507,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5914717'},712856459,Presentación de oferta,,,,,,
SALUD SOGAMOSO ESE,826000923,Boyacá,Sogamoso,Territorial,Centralizada,CO1.REQ.6025002,CPS-033-2024,709740328,CO1.BDOS.5906892,PRESTACION DE SERVICIOS PROFESIONALES COMO APOYO EN LA EJECUCION DE LAS ESTRATEGIAS DE RESPONSABILIDAD SOCIAL Y TRANSFORMACION CULTURAL DE SALUD SOGAMOSO ESE.,PRESTACION DE SERVICIOS PROFESIONALES COMO APOYO EN LA EJECUCION DE LAS ESTRATEGIAS DE RESPONSABILIDAD SOCIAL Y TRANSFORMACION CULTURAL DE SALUD SOGAMOSO ESE.,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,32083272,Contratación régimen especial,Regla aplicable,270,día(s),Sogamoso,SALUD SOGAMOSO ESE,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.84101705,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913988'},709740328,Presentación de oferta,,,,,,
IDRD - ENTIDAD OFICIAL.,860061099,Distrito Capital de Bogotá,Bogotá,Territorial,Descentralizada,CO1.REQ.6022682,IDRD-STP-CD-0460-2024,701925125,CO1.BDOS.5905212,PRESTAR SERVICIOS PROFESIONALES PARA APOYAR LAS ACTIVIDADES ADMINISTRATIVAS Y SEGUIMIENTO A LA EJECUCION CONTRACTUAL DERIVADAS DE LOS CONTRATOS DE PRESTACION DE SERVICIOS PROFESIONALES Y DE APOYO A LA,PRESTAR SERVICIOS PROFESIONALES PARA APOYAR LAS ACTIVIDADES ADMINISTRATIVAS Y SEGUIMIENTO A LA EJECUCION CONTRACTUAL DERIVADAS DE LOS CONTRATOS DE PRESTACION DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION SUSCRITOS,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,28868000,Contratación directa,Servicios profesionales y apoyo a la gestión,105,día(s),Bogotá,Subdirección Contratación,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911954'},701925125,Presentación de oferta,,,,,,
MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,899999433,Cundinamarca,Funza,Territorial,Centralizada,CO1.REQ.6027076,CPS-0466-2024,708618020,CO1.BDOS.5909362,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA APOYAR ADMINISTRATIVA Y OPERATIVAMENTE LA COORDINACIÓN DE LOS CLUBES ADULTO MAYOR DEL MUNICIPIO DE FUNZA,"PRESTACIÓN DE SERVICIOS PROFESIONALES PARA APOYAR ADMINISTRATIVA Y OPERATIVAMENTE LA COORDINACIÓN DE LOS CLUBES ADULTO MAYOR DEL MUNICIPIO DE FUNZA, PROMOVIENDO LA CALIDAD DE VIDA, INTEGRACIÓN, RECONOCIMIENTO Y BUEN TRATO DE LAS PERSONAS MAYORES",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,12089804,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),Funza,SECRETARIA JURIDICA 2024,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.93141500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916501'},708618020,Presentación de oferta,,,,,,
SOCIEDAD  TEQUENDAMA S.A.,860006543,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.6026968,RE-SUM-SU000000245-2024,700648108,CO1.BDOS.5909421,RE-SUM-SU000000245-2024,Se requiere el servicio de carpintería para complementar las mejoras locativas de las habitaciones que se encuentran en renovación,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,11310000,Contratación régimen especial,Decreto 092 de 2017,10,Mes(es),Bogotá,SOCIEDAD TEQUENDAMA SAS,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.72152300,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916331'},700648108,Presentación de oferta,,,,,,
INSTITUCIÓN UNIVERSITARIA COLEGIO MAYOR DE ANTIOQUIA,890980134,Antioquia,Medellín,Territorial,Descentralizada,CO1.REQ.6024890,CMA-CD-21273-CW295042-20-2024,704629146,CO1.BDOS.5906996,CMA-CD-21273-CW295042-20-2024,"El Contratista de manera independiente, es decir, sin que exista subordinación de índole laboral, se obliga a prestar sus servicios profesionales para hacer el seguimiento y verificación de los contratos celebrados por Empresas Varias de Medellín S.A. E.S.P., en la ejecución de las actividades correspondientes a la prestación del servicio de recolección - transporte  y barrido - limpieza vial; en el marco del contrato CW295042 DE 2024.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,4757747,Contratación directa,Servicios profesionales y apoyo a la gestión,30,día(s),Medellín,Secretaría General - IUCMA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5914224'},704629146,Presentación de oferta,,,,,,
HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,891180098,Caquetá,No Definido,Nacional,Centralizada,CO1.REQ.6024445,00785-2024,704428127,CO1.BDOS.5906384,BLANCA FLOR MAJE TORRES,"Prestar sus servicios personales en forma independiente, autónoma, bajo su propia cuenta y riesgo, suministrando su experiencia profesional, en los servicios asistenciales en salud, como AUXILIAR DE ENFERMERIA, brindando atención HUMANIZADA a los pacientes del HOSPITAL MARIA INMACULADA ESE - CENTRO DE SALUD MORELIA, para el apoyo de actividades en el SERVICIO DE ARCHIVO, CONSULTA EXTERNA, URGENCIAS, VACUNACION, PROGRAMAS DE PYDT y/o cualquier servicio y actividad donde EL HOSPITAL LO REQUIERA, c",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,4593600,Contratación régimen especial,Decreto 092 de 2017,61,día(s),Florencia,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85101601,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913454'},704428127,Presentación de oferta,,,,,,
MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,899999433,Cundinamarca,Funza,Territorial,Centralizada,CO1.REQ.6021938,CPS-0456-2024,708618020,CO1.BDOS.5904547,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN EN CRECIMIENTO Y DESARROLLO Y ATENCIÓN PRIORITARIA EN SALUD DE LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES DEL MUNICIPIO DE FUNZA.,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN EN CRECIMIENTO Y DESARROLLO Y ATENCIÓN PRIORITARIA EN SALUD DE LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES DEL MUNICIPIO DE FUNZA.,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,10865000,Contratación directa,Servicios profesionales y apoyo a la gestión,0,día(s),Funza,SECRETARIA JURIDICA 2024,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85101601,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911253'},708618020,Presentación de oferta,,,,,,
SECRETARIA DE EDUCACION DEL DISTRITO,8999990619,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.6013217,SED-SCP-DIIP-PSAG-247-2024.,701321135,CO1.BDOS.5895416,DAMARIS YATE HERNANDEZ,"Prestar servicios de interpretación en Lengua de Señas Colombiana (LSC) - español y viceversa, para la atención educativa y el acceso a la información de los estudiantes con discapacidad auditiva y de la comunidad educativa sorda y oyente de las Instituciones Educativas Distritales (IED), en el marco del sistema de apoyos y de los principios de inclusión y equidad en la educación con un enfoque diferencial.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,24759000,Contratación directa,Servicios profesionales y apoyo a la gestión,270,día(s),Bogotá,DIRECCION DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101505,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913327'},701321135,Presentación de oferta,,,,,,
Fondo Mixto de Promoción Cinematográfica 'Proimágenes Colombia',8300465824,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.6025193,AE0152024,717473086,CO1.BDOS.5908015,Acuerdo Evaluador,Prestar los servicios como miembro del Comité Evaluador Convocatoria Estímulos por concurso FDC Fondo para el Desarrollo Cinematográfico 2024.,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,4200000,Contratación régimen especial,Regla aplicable,23,día(s),Bogotá,DIRECCION FOMENTO NACIONAL,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101601,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5915376'},717473086,Presentación de oferta,,,,,,
MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,899999433,Cundinamarca,Funza,Territorial,Centralizada,CO1.REQ.6022912,SAMC-001-2024,708618020,CO1.BDOS.5904667,PRESTACIÓN DE SERVICIOS PARA LLEVAR A CABO LA OPERACIÓN LOGÍSTICA DEL EVENTO DE CONMEMORACIÓN DEL DÍA DEL NIÑO; LA FAMILIA Y EL DÍA DE LA AFROCOLOMBIANIDAD EN EL MUNICIPIO DE FUNZA.,"PRESTACIÓN DE SERVICIOS PARA LLEVAR A CABO LA OPERACIÓN LOGÍSTICA DEL EVENTO DE CONMEMORACIÓN DEL DÍA DEL NIÑO, LA FAMILIA Y EL DÍA DE LA AFROCOLOMBIANIDAD EN EL MUNICIPIO DE FUNZA.",Presentación de observaciones,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,,277125022,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,30,día(s),Funza,SECRETARIA JURIDICA 2024,0,0,51,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.82151700,Cerrado,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5914421'},708618020,Presentación de observaciones,2024-04-16T00:00:00.000,2024-04-16T00:00:00.000,2024-04-01T00:00:00.000,2024-04-16T00:00:00.000,,
MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,899999433,Cundinamarca,Funza,Territorial,Centralizada,CO1.REQ.6022912,SAMC-001-2024,708618020,CO1.BDOS.5904667,PRESTACIÓN DE SERVICIOS PARA LLEVAR A CABO LA OPERACIÓN LOGÍSTICA DEL EVENTO DE CONMEMORACIÓN DEL DÍA DEL NIÑO; LA FAMILIA Y EL DÍA DE LA AFROCOLOMBIANIDAD EN EL MUNICIPIO DE FUNZA.,"PRESTACIÓN DE SERVICIOS PARA LLEVAR A CABO LA OPERACIÓN LOGÍSTICA DEL EVENTO DE CONMEMORACIÓN DEL DÍA DEL NIÑO, LA FAMILIA Y EL DÍA DE LA AFROCOLOMBIANIDAD EN EL MUNICIPIO DE FUNZA.",Presentación de observaciones,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,,277125022,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,30,día(s),Funza,SECRETARIA JURIDICA 2024,0,0,51,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.82151700,Cerrado,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5914421'},708618020,Presentación de observaciones,2024-04-16T00:00:00.000,2024-04-16T00:00:00.000,2024-04-01T00:00:00.000,2024-04-16T00:00:00.000,,
GOBERNACIÓN DE BOLÍVAR//,890480059,Bolívar,Turbaco,Territorial,Centralizada,CO1.REQ.6023676,DF-807-2024,700961014,CO1.BDOS.5905967,Prestación de servicios profesionales,Prestación de servicios profesionales para el desarrollo de las actividades propias de la secretaria de victimas y reconciliación de la Gobernación de Bolívar,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,21000000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),Turbaco,DIRECCIÓN ADMINISTRATIVA DE FUNCIÓN PÚBLICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913128'},700961014,Presentación de oferta,,,,,,
